process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,8,150,0.0299,200,kernel,kernel,1000,12000,0.8431,0.8698,0.8877,0.8970,0.1713,0.2910,0.2156,0.5517
flow,2,8,150,0.0299,200,linear,linear,1000,12000,0.8431,0.0950,0.0737,0.1182,0.0257,0.7893,0.0498,0.0617
flow,2,8,150,0.0299,200,quadratic,quadratic,1000,12000,0.8431,0.8518,0.8657,0.8872,0.1581,0.3997,0.2265,0.5461
flow,2,8,150,0.0299,200,polar2,polar,1000,12000,0.8431,0.8472,0.8619,0.8794,0.1549,0.3696,0.2183,0.5401
flow,2,8,150,0.0299,200,polar3,polar,1000,12000,0.8431,0.8731,0.8893,0.8966,0.2180,0.3478,0.2680,0.5787
flow,2,8,150,0.0299,200,polar8,polar,1000,12000,0.8431,0.8931,0.9107,0.9083,0.3699,0.3211,0.3438,0.6273
flow,2,8,150,0.0299,200,mlp,mlp,1000,12000,0.8431,0.8949,0.9151,0.9076,0.4800,0.2408,0.3207,0.6179
flow,2,16,150,0.0193,200,analytic,analytic,0,0,nan,0.8768,0.8897,0.8853,0.4703,0.2254,0.3047,0.5972
flow,2,16,150,0.0193,200,knn,knn,125,2992,0.8760,0.7551,0.7623,0.7766,0.1386,0.3938,0.2050,0.4836
flow,2,16,150,0.0193,200,altered_knn,altered_knn,125,2000,0.8760,0.7969,0.8108,0.8068,0.1935,0.0933,0.1259,0.4683
flow,2,16,150,0.0193,200,kernel,kernel,125,2992,0.8760,0.7509,0.7567,0.7913,0.0859,0.4585,0.1447,0.4507
flow,2,16,150,0.0193,200,linear,linear,125,2992,0.8760,0.0254,0.0103,0.0200,0.0156,0.7927,0.0305,0.0204
flow,2,16,150,0.0193,200,quadratic,quadratic,125,2992,0.8760,0.7757,0.7809,0.8337,0.0689,0.5155,0.1215,0.4512
flow,2,16,150,0.0193,200,polar2,polar,125,2992,0.8760,0.8459,0.8552,0.8594,0.2670,0.3756,0.3122,0.5837
flow,2,16,150,0.0193,200,polar3,polar,125,2992,0.8760,0.8619,0.8717,0.8751,0.2686,0.3653,0.3095,0.5906
flow,2,16,150,0.0193,200,polar8,polar,125,2992,0.8760,0.8658,0.8766,0.8772,0.3083,0.3187,0.3134,0.5950
flow,2,16,150,0.0193,200,mlp,mlp,125,2992,0.8760,0.8321,0.8428,0.8562,0.1117,0.2902,0.1613,0.5020
