process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,16,16,150,0.0438,150,12000,0.9572,polar3,polar,0.8049,0.8224,0.8185,0.5455,0.4242,0.4772,0.6498
ddim,16,16,150,0.0438,150,12000,0.9572,polar8,polar,0.7583,0.7754,0.7711,0.5231,0.3865,0.4446,0.6100
ddim,16,16,150,0.0438,150,12000,0.9572,mlp,mlp,0.7945,0.8143,0.8066,0.6248,0.3626,0.4589,0.6366
ddim,32,2,150,0.0153,150,1500,0.9660,analytic,analytic,0.9251,0.9315,0.9286,0.8061,0.5163,0.6295,0.7805
ddim,32,2,150,0.0153,150,1500,0.9660,knn,knn,0.7267,0.7380,0.7278,0.0000,0.0000,0.0000,0.3690
ddim,32,2,150,0.0153,150,1500,0.9660,altered_knn,altered_knn,0.7800,0.7886,0.8405,0.0257,0.2288,0.0462,0.4174
ddim,32,2,150,0.0153,150,1500,0.9660,kernel,kernel,0.8936,0.9075,0.9001,0.0000,0.0000,0.0000,0.4537
ddim,32,2,150,0.0153,150,1500,0.9660,linear,linear,0.6914,0.6973,0.8092,0.0169,0.3137,0.0321,0.3647
ddim,32,2,150,0.0153,150,1500,0.9660,quadratic,quadratic,0.6927,0.6986,0.7558,0.0294,0.3137,0.0537,0.3761
ddim,32,2,150,0.0153,150,1500,0.9660,polar2,polar,0.8803,0.8841,0.8923,0.2876,0.6373,0.3963,0.6402
ddim,32,2,150,0.0153,150,1500,0.9660,polar3,polar,0.8914,0.8967,0.9024,0.3007,0.5523,0.3894,0.6430
ddim,32,2,150,0.0153,150,1500,0.9660,polar8,polar,0.8877,0.8967,0.8954,0.3650,0.3137,0.3374,0.6171
ddim,32,2,150,0.0153,150,1500,0.9660,mlp,mlp,0.9132,0.9204,0.9210,0.4018,0.4477,0.4235,0.6720
ddim,32,4,150,0.0318,150,3000,0.9600,analytic,analytic,0.8890,0.9080,0.8965,0.9336,0.3097,0.4652,0.6866
ddim,32,4,150,0.0318,150,3000,0.9600,knn,knn,0.5401,0.5577,0.5484,0.1739,0.0063,0.0121,0.2849
ddim,32,4,150,0.0318,150,3000,0.9600,altered_knn,altered_knn,0.7290,0.7501,0.7549,0.0612,0.0881,0.0722,0.4112
ddim,32,4,150,0.0318,150,3000,0.9600,kernel,kernel,0.1689,0.1461,0.2605,0.0322,0.8616,0.0620,0.1041
ddim,32,4,150,0.0318,150,3000,0.9600,linear,linear,0.4645,0.4644,0.6240,0.0288,0.4670,0.0542,0.2593
ddim,32,4,150,0.0318,150,3000,0.9600,quadratic,quadratic,0.7244,0.7388,0.7502,0.1449,0.2862,0.1924,0.4656
ddim,32,4,150,0.0318,150,3000,0.9600,polar2,polar,0.8582,0.8665,0.8687,0.4974,0.6053,0.5461,0.7063
ddim,32,4,150,0.0318,150,3000,0.9600,polar3,polar,0.8626,0.8741,0.8735,0.5062,0.5110,0.5086,0.6914
ddim,32,4,150,0.0318,150,3000,0.9600,polar8,polar,0.8296,0.8456,0.8400,0.5290,0.3443,0.4171,0.6314
ddim,32,4,150,0.0318,150,3000,0.9600,mlp,mlp,0.8726,0.8876,0.8830,0.5419,0.4167,0.4711,0.6793
ddim,32,8,150,0.0269,150,6000,0.9595,analytic,analytic,0.8648,0.8809,0.8739,0.7574,0.2839,0.4130,0.6469
ddim,32,8,150,0.0269,150,6000,0.9595,knn,knn,0.4143,0.4253,0.4196,0.0703,0.0167,0.0270,0.2261
ddim,32,8,150,0.0269,150,6000,0.9595,altered_knn,altered_knn,0.6574,0.6705,0.7015,0.0437,0.1837,0.0706,0.3706
ddim,32,8,150,0.0269,150,6000,0.9595,kernel,kernel,0.0269,0.0000,0.0000,0.0270,1.0000,0.0525,0.0262
ddim,32,8,150,0.0269,150,6000,0.9595,linear,linear,0.3364,0.3299,0.4911,0.0236,0.5733,0.0454,0.1876
ddim,32,8,150,0.0269,150,6000,0.9595,quadratic,quadratic,0.6970,0.7088,0.7133,0.1801,0.2727,0.2170,0.4629
ddim,32,8,150,0.0269,150,6000,0.9595,polar2,polar,0.7970,0.8040,0.8129,0.3151,0.5455,0.3995,0.6017
ddim,32,8,150,0.0269,150,6000,0.9595,polar3,polar,0.7986,0.8072,0.8141,0.3150,0.4879,0.3828,0.5950
ddim,32,8,150,0.0269,150,6000,0.9595,polar8,polar,0.7725,0.7836,0.7850,0.3477,0.3748,0.3607,0.5721
ddim,32,8,150,0.0269,150,6000,0.9595,mlp,mlp,0.8018,0.8143,0.8127,0.4238,0.3506,0.3838,0.5991
ddim,32,16,150,0.0375,150,12000,0.9601,analytic,analytic,0.8726,0.8965,0.8846,0.8509,0.2590,0.3971,0.6468
ddim,32,16,150,0.0375,150,12000,0.9601,knn,knn,0.3194,0.3304,0.3227,0.0963,0.0347,0.0510,0.1907
ddim,32,16,150,0.0375,150,12000,0.9601,altered_knn,altered_knn,0.6471,0.6694,0.6683,0.0792,0.0748,0.0769,0.3731
ddim,32,16,150,0.0375,150,12000,0.9601,kernel,kernel,0.0375,0.0000,0.0000,0.0374,1.0000,0.0722,0.0361
ddim,32,16,150,0.0375,150,12000,0.9601,linear,linear,0.2580,0.2428,0.3890,0.0326,0.6475,0.0620,0.1524
ddim,32,16,150,0.0375,150,12000,0.9601,quadratic,quadratic,0.6955,0.7119,0.7101,0.3031,0.2764,0.2891,0.5005
ddim,32,16,150,0.0375,150,12000,0.9601,polar2,polar,0.8049,0.8137,0.8173,0.4738,0.5794,0.5213,0.6675
ddim,32,16,150,0.0375,150,12000,0.9601,polar3,polar,0.8086,0.8203,0.8227,0.4478,0.5100,0.4769,0.6486
ddim,32,16,150,0.0375,150,12000,0.9601,polar8,polar,0.7507,0.7625,0.7626,0.4404,0.4486,0.4444,0.6034
ddim,32,16,150,0.0375,150,12000,0.9601,mlp,mlp,0.7810,0.7968,0.7908,0.6069,0.3752,0.4637,0.6303
