sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
ddim,8,4,3,0.0110,0.0001,quadratic_cal,quadratic,100000,600000,0.9622,0.0060,0.9656,0.0058,0.9653,0.0061,0.6706,0.0532,0.6579,0.0297,0.6625,0.0281,0.8140,0.0157
ddim,8,4,3,0.0110,0.0001,polar8,polar,100000,600000,0.9867,0.0005,0.9891,0.0004,0.9889,0.0005,0.7887,0.0091,0.7641,0.0160,0.7762,0.0114,0.8826,0.0059
ddim,8,4,3,0.0110,0.0001,polar8_cal,polar,100000,600000,0.9862,0.0007,0.9885,0.0006,0.9887,0.0005,0.7344,0.0294,0.7789,0.0165,0.7556,0.0183,0.8721,0.0095
ddim,8,8,3,0.0117,0.0002,knn,knn,20000,240000,0.6749,0.0029,0.6799,0.0029,0.6821,0.0029,0.1587,0.0070,0.2498,0.0036,0.1940,0.0058,0.4370,0.0015
ddim,8,8,3,0.0117,0.0002,altered_knn,altered_knn,20000,160000,0.8308,0.0038,0.8393,0.0040,0.8469,0.0023,0.0438,0.0016,0.1122,0.0198,0.0624,0.0015,0.4509,0.0018
ddim,8,8,3,0.0117,0.0002,quadratic,quadratic,20000,240000,0.9329,0.0064,0.9376,0.0064,0.9371,0.0066,0.5538,0.0039,0.5306,0.0093,0.5419,0.0038,0.7397,0.0042
ddim,8,8,3,0.0117,0.0002,quadratic_cal,quadratic,20000,240000,0.9329,0.0062,0.9378,0.0060,0.9372,0.0064,0.5610,0.0260,0.5209,0.0201,0.5393,0.0022,0.7385,0.0033
ddim,8,8,3,0.0117,0.0002,polar8,polar,20000,240000,0.9768,0.0009,0.9808,0.0007,0.9804,0.0009,0.6798,0.0037,0.6398,0.0071,0.6592,0.0033,0.8200,0.0018
ddim,8,8,3,0.0117,0.0002,polar8_cal,polar,20000,240000,0.9772,0.0008,0.9815,0.0007,0.9804,0.0009,0.7357,0.0130,0.6132,0.0080,0.6687,0.0009,0.8251,0.0001
ddim,8,8,3,0.0117,0.0002,knn,knn,50000,600000,0.7027,0.0025,0.7078,0.0025,0.7093,0.0025,0.1942,0.0069,0.2662,0.0020,0.2245,0.0052,0.4662,0.0019
ddim,8,8,3,0.0117,0.0002,altered_knn,altered_knn,50000,400000,0.8462,0.0036,0.8551,0.0038,0.8588,0.0021,0.0484,0.0038,0.0882,0.0331,0.0611,0.0116,0.4581,0.0047
ddim,8,8,3,0.0117,0.0002,quadratic,quadratic,50000,600000,0.9454,0.0045,0.9506,0.0044,0.9494,0.0046,0.6315,0.0108,0.5050,0.0069,0.5611,0.0005,0.7559,0.0021
ddim,8,8,3,0.0117,0.0002,quadratic_cal,quadratic,50000,600000,0.9447,0.0047,0.9495,0.0047,0.9490,0.0047,0.5762,0.0277,0.5402,0.0170,0.5567,0.0039,0.7531,0.0037
