sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,100,4,2,0.0091,polar8,polar,50000,150000,0.9959,0.9968,0.9973,0.8069,0.8956,0.8490,0.9229
flow,100,4,2,0.0091,polar8_cal,polar,50000,150000,0.9959,0.9968,0.9973,0.8069,0.8956,0.8490,0.9229
flow,100,4,2,0.0091,knn,knn,100000,300000,0.9696,0.9736,0.9726,0.6912,0.5412,0.6071,0.7903
flow,100,4,2,0.0091,altered_knn,altered_knn,100000,200000,0.9524,0.9601,0.9664,0.0487,0.1181,0.0690,0.5145
flow,100,4,2,0.0091,quadratic,quadratic,100000,300000,0.9924,0.9957,0.9948,0.8042,0.6319,0.7077,0.8517
flow,100,4,2,0.0091,quadratic_cal,quadratic,100000,300000,0.9906,0.9930,0.9939,0.6172,0.7308,0.6692,0.8311
flow,100,4,2,0.0091,polar8,polar,100000,300000,0.9961,0.9970,0.9974,0.8262,0.9011,0.8620,0.9295
flow,100,4,2,0.0091,polar8_cal,polar,100000,300000,0.9961,0.9971,0.9973,0.8381,0.8819,0.8594,0.9283
flow,200,4,2,0.0094,knn,knn,20000,60000,0.9489,0.9538,0.9521,0.6891,0.4362,0.5342,0.7440
flow,200,4,2,0.0094,altered_knn,altered_knn,20000,40000,0.8698,0.8749,0.9289,0.0249,0.3298,0.0463,0.4606
flow,200,4,2,0.0094,quadratic,quadratic,20000,60000,0.9889,0.9923,0.9914,0.7862,0.6356,0.7029,0.8476
flow,200,4,2,0.0094,quadratic_cal,quadratic,20000,60000,0.9886,0.9914,0.9912,0.7214,0.6888,0.7048,0.8481
flow,200,4,2,0.0094,polar8,polar,20000,60000,0.9954,0.9965,0.9968,0.8204,0.8750,0.8468,0.9217
flow,200,4,2,0.0094,polar8_cal,polar,20000,60000,0.9952,0.9963,0.9968,0.7995,0.8803,0.8380,0.9172
flow,200,4,2,0.0094,knn,knn,50000,150000,0.9595,0.9639,0.9628,0.6608,0.5027,0.5710,0.7674
flow,200,4,2,0.0094,altered_knn,altered_knn,50000,100000,0.9421,0.9499,0.9605,0.0366,0.1223,0.0564,0.5031
flow,200,4,2,0.0094,quadratic,quadratic,50000,150000,0.9885,0.9919,0.9909,0.7967,0.6356,0.7071,0.8495
flow,200,4,2,0.0094,quadratic_cal,quadratic,50000,150000,0.9880,0.9909,0.9907,0.7207,0.6862,0.7030,0.8469
